LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1679956787.891516,304395.000,46729,1,TH,1,100,31.369
1679956788.024516,304528.000,46746,1,TH,1,100,31.369
1679956788.158516,304662.000,46778,1,TH,1,100,31.465
1679956788.291516,304795.000,46794,1,TH,1,100,31.465
1679956788.424516,304928.000,46811,1,TH,1,100,31.405
1679956788.558516,305062.000,46847,1,TH,1,100,31.413
1679956788.691516,305195.000,46863,1,TH,1,100,31.388
1679956788.824516,305328.000,46881,1,TH,1,100,31.388
1679956788.958516,305462.000,46897,1,TH,1,100,31.427
1679956789.091516,305595.000,46914,1,TH,1,100,31.427
1679956789.224516,305728.000,46946,1,TH,1,100,31.469
1679956789.358516,305862.000,46962,1,TH,1,100,31.469
1679956789.491517,305995.000,46980,1,TH,1,100,31.380
1679956789.624517,306128.000,47013,1,TH,1,100,31.380
1679956789.757517,306261.000,47029,1,TH,1,100,31.423
1679956789.891517,306395.000,47047,1,TH,1,100,31.423
1679956790.024517,306528.000,47078,1,TH,1,100,31.395
1679956790.157517,306661.000,47097,1,TH,1,100,31.395
1679956790.291517,306795.000,47114,1,TH,1,100,31.442
1679956790.424517,306928.000,47146,1,TH,1,100,31.442
1679956790.557517,307061.000,47164,1,TH,1,100,31.388
1679956790.691517,307195.000,47181,1,TH,1,100,31.395
1679956790.824517,307328.000,47213,1,TH,1,100,31.434
1679956790.957517,307461.000,47231,1,TH,1,100,31.434
1679956791.091517,307595.000,47248,1,TH,1,100,31.397
1679956791.224517,307728.000,47265,1,TH,1,100,31.397
1679956791.358517,307862.000,47296,1,TH,1,100,31.444
1679956791.491517,307995.000,47314,1,TH,1,100,31.444
1679956791.624517,308128.000,47338,1,TH,1,100,31.410
1679956791.757517,308261.000,47355,1,TH,1,100,31.410
1679956791.891517,308395.000,47372,1,TH,1,100,31.382
1679956792.024517,308528.000,47388,1,TH,1,100,31.382
1679956792.157517,308661.000,47422,1,TH,1,100,31.417
1679956792.291517,308795.000,47439,1,TH,1,100,31.417
1679956792.424518,308928.000,47455,1,TH,1,100,31.491
1679956792.557518,309061.000,47489,1,TH,1,100,31.498
1679956792.691518,309195.000,47506,1,TH,1,100,31.429
1679956792.824518,309328.000,47525,1,TH,1,100,31.429
1679956792.957518,309461.000,47556,1,TH,1,100,31.412
1679956793.090518,309594.000,47573,1,TH,1,100,31.412
1679956793.224518,309728.000,47590,1,TH,1,100,31.372
1679956793.357518,309861.000,47607,1,TH,1,100,31.372
1679956793.491518,309995.000,47641,1,TH,1,100,31.436
1679956793.624518,310128.000,47657,1,TH,1,100,31.436
1679956793.757518,310261.000,47674,1,TH,1,100,31.459
1679956793.891518,310395.000,47706,1,TH,1,100,31.459
1679956794.024518,310528.000,47724,1,TH,1,100,31.357
1679956794.157518,310661.000,47742,1,TH,1,100,31.357
1679956794.290518,310794.000,47773,1,TH,1,100,31.476
1679956794.424518,310928.000,47789,1,TH,1,100,31.483
1679956794.557518,311061.000,47809,1,TH,1,100,31.486
1679956794.690518,311194.000,47842,1,TH,1,100,31.486
1679956794.824518,311328.000,47859,1,TH,1,100,31.436
1679956794.957518,311461.000,47876,1,TH,1,100,31.436
1679956795.090518,311594.000,47892,1,TH,1,100,31.476
1679956795.224519,311728.000,47924,1,TH,1,100,31.476
1679956795.357518,311861.000,47941,1,TH,1,100,31.505
1679956795.490519,311994.000,47958,1,TH,1,100,31.505
1679956795.624519,312128.000,47977,1,TH,1,100,31.436
1679956795.757519,312261.000,48011,1,TH,1,100,31.443
1679956795.890519,312394.000,48027,1,TH,1,100,31.520
1679956796.024519,312528.000,48044,1,TH,1,100,31.520
1679956796.157519,312661.000,48076,1,TH,1,100,31.493
1679956796.290519,312794.000,48092,1,TH,1,100,31.493
1679956796.424519,312928.000,48109,1,TH,1,100,31.411
1679956796.557519,313061.000,48143,1,TH,1,100,31.418
1679956796.690519,313194.000,48166,2,TH,1,100,31.515
1679956796.823519,313327.000,48166,2,TH,1,100,31.514
1679956796.957519,313461.000,48197,1,TH,1,100,31.458
1679956797.090519,313594.000,48213,1,TH,1,100,31.451
1679956797.224519,313728.000,48231,1,TH,1,100,31.497
1679956797.357519,313861.000,48262,1,TH,1,100,31.505
1679956797.490519,313994.000,48279,1,TH,1,100,31.428
1679956797.624519,314128.000,48298,1,TH,1,100,31.428
1679956797.757519,314261.000,48318,2,TH,1,100,31.522
1679956797.890519,314394.000,48318,2,TH,1,100,31.522
1679956798.023519,314527.000,48334,1,TH,1,100,31.492
1679956798.157519,314661.000,48352,1,TH,1,100,31.492
1679956798.290519,314794.000,48368,1,TH,1,100,31.460
1679956798.423519,314927.000,48385,1,TH,1,100,31.467
1679956798.557519,315061.000,48404,1,TH,1,100,31.539
1679956798.690520,315194.000,48435,1,TH,1,100,31.539
1679956798.823520,315327.000,48453,1,TH,1,100,31.529
1679956798.957520,315461.000,48469,1,TH,1,100,31.529
1679956799.090520,315594.000,48501,1,TH,1,100,31.524
1679956799.223520,315727.000,48518,1,TH,1,100,31.524
1679956799.357520,315861.000,48534,1,TH,1,100,31.480
1679956799.490520,315994.000,48570,1,TH,1,100,31.472
1679956799.623520,316127.000,48587,1,TH,1,100,31.381
1679956799.757520,316261.000,48603,1,TH,1,100,31.388
1679956799.890520,316394.000,48635,1,TH,1,100,31.457
1679956800.023520,316527.000,48652,1,TH,1,100,31.457
1679956800.156520,316660.000,48669,1,TH,1,100,31.514
1679956800.290520,316794.000,48686,1,TH,1,100,31.514
1679956800.423520,316927.000,48718,1,TH,1,100,31.487
1679956800.556520,317060.000,48738,1,TH,1,100,31.487
1679956800.690520,317194.000,48755,1,TH,1,100,31.497
1679956800.823520,317327.000,48787,1,TH,1,100,31.497
1679956800.956520,317460.000,48803,1,TH,1,100,31.529
1679956801.090520,317594.000,48820,1,TH,1,100,31.536
1679956801.223520,317727.000,48854,1,TH,1,100,31.556
1679956801.356520,317860.000,48870,1,TH,1,100,31.548
1679956801.490520,317994.000,48888,1,TH,1,100,31.467
1679956801.623521,318127.000,48921,1,TH,1,100,31.467
1679956801.756521,318260.000,48937,1,TH,1,100,31.558
1679956801.890521,318394.000,48960,1,TH,1,100,31.566
1679956802.023521,318527.000,48976,1,TH,1,100,31.477
1679956802.156521,318660.000,48994,1,TH,1,100,31.477
1679956802.290521,318794.000,49027,1,TH,1,100,31.464
1679956802.423521,318927.000,49043,1,TH,1,100,31.464
1679956802.556521,319060.000,49063,1,TH,1,100,31.541
1679956802.690521,319194.000,49094,1,TH,1,100,31.541
1679956802.823521,319327.000,49111,1,TH,1,100,31.511
1679956802.956521,319460.000,49128,1,TH,1,100,31.511
1679956803.090521,319594.000,49160,1,TH,1,100,31.462
1679956803.223521,319727.000,49176,1,TH,1,100,31.462
1679956803.356521,319860.000,49195,1,TH,1,100,31.474
1679956803.490521,319994.000,49229,1,TH,1,100,31.474
1679956803.623521,320127.000,49245,1,TH,1,100,31.454
1679956803.756521,320260.000,49262,1,TH,1,100,31.454
1679956803.889521,320393.000,49294,1,TH,1,100,31.533
1679956804.023521,320527.000,49310,1,TH,1,100,31.533
1679956804.156521,320660.000,49328,1,TH,1,100,31.509
1679956804.289521,320793.000,49344,1,TH,1,100,31.509
1679956804.423522,320927.000,49376,1,TH,1,100,31.514
1679956804.556521,321060.000,49397,1,TH,1,100,31.514
1679956804.689522,321193.000,49413,1,TH,1,100,31.449
1679956804.823522,321327.000,49445,1,TH,1,100,31.456
1679956804.956522,321460.000,49462,1,TH,1,100,31.568
1679956805.089522,321593.000,49478,1,TH,1,100,31.567
1679956805.223522,321727.000,49512,1,TH,1,100,31.533
1679956805.356522,321860.000,49529,1,TH,1,100,31.533
1679956805.489522,321993.000,49546,1,TH,1,100,31.548
1679956805.623522,322127.000,49579,1,TH,1,100,31.548
1679956805.756522,322260.000,49596,1,TH,1,100,31.419
1679956805.889522,322393.000,49613,1,TH,1,100,31.419
1679956806.023522,322527.000,49644,1,TH,1,100,31.607
1679956806.156522,322660.000,49662,1,TH,1,100,31.607
1679956806.289522,322793.000,49680,1,TH,1,100,31.513
1679956806.423522,322927.000,49712,1,TH,1,100,31.513
1679956806.556522,323060.000,49731,1,TH,1,100,31.541
1679956806.689522,323193.000,49747,1,TH,1,100,31.541
1679956806.823522,323327.000,49765,1,TH,1,100,31.525
1679956806.956522,323460.000,49801,1,TH,1,100,31.533
1679956807.089522,323593.000,49818,1,TH,1,100,31.503
1679956807.222522,323726.000,49837,1,TH,1,100,31.503
1679956807.356522,323860.000,49853,1,TH,1,100,31.488
1679956807.489522,323993.000,49887,1,TH,1,100,31.488
1679956807.622522,324126.000,49904,1,TH,1,100,31.513
1679956807.756522,324260.000,49920,1,TH,1,100,31.513
1679956807.889523,324393.000,49952,1,TH,1,100,31.595
1679956808.023523,324527.000,49969,1,TH,1,100,31.594
1679956808.156523,324660.000,49988,1,TH,1,100,31.505
1679956808.289523,324793.000,50019,1,TH,1,100,31.505
1679956808.422523,324926.000,50037,1,TH,1,100,31.500
1679956808.556523,325060.000,50055,1,TH,1,100,31.500
1679956808.689523,325193.000,50072,1,TH,1,100,31.601
1679956808.822523,325326.000,50104,1,TH,1,100,31.601
1679956808.956523,325460.000,50120,1,TH,1,100,31.567
1679956809.089523,325593.000,50139,1,TH,1,100,31.567
1679956809.222523,325726.000,50171,1,TH,1,100,31.579
1679956809.356523,325860.000,50187,1,TH,1,100,31.579
1679956809.489523,325993.000,50205,1,TH,1,100,31.589
1679956809.622523,326126.000,50238,1,TH,1,100,31.589
1679956809.756523,326260.000,50254,1,TH,1,100,31.537
1679956809.889523,326393.000,50272,1,TH,1,100,31.537
1679956810.022523,326526.000,50305,1,TH,1,100,31.394
1679956810.155523,326659.000,50322,1,TH,1,100,31.394
1679956810.289523,326793.000,50339,1,TH,1,100,31.570
1679956810.422523,326926.000,50371,1,TH,1,100,31.569
1679956810.555523,327059.000,50389,1,TH,1,100,31.495
1679956810.689523,327193.000,50406,1,TH,1,100,31.495
1679956810.822523,327326.000,50423,1,TH,1,100,31.525
1679956810.955523,327459.000,50454,1,TH,1,100,31.540
1679956811.089524,327593.000,50471,1,TH,1,100,31.510
1679956811.222524,327726.000,50488,1,TH,1,100,31.503
1679956811.355524,327859.000,50519,1,TH,1,100,31.535
1679956811.489524,327993.000,50539,1,TH,1,100,31.578
1679956811.622524,328126.000,50559,1,TH,1,100,31.958
1679956811.755524,328259.000,50591,1,TH,1,100,31.936
1679956811.889524,328393.000,50608,1,TH,1,100,31.711
1679956812.022524,328526.000,50624,1,TH,1,100,31.725
1679956812.155524,328659.000,50647,1,TH,1,100,31.812
1679956812.289524,328793.000,50678,1,TH,1,100,31.848
1679956812.422524,328926.000,50695,1,TH,1,100,32.181
1679956812.555524,329059.000,50716,1,TH,1,100,32.210
1679956812.689524,329193.000,50732,1,TH,1,100,32.354
1679956812.822524,329326.000,50764,1,TH,1,100,32.361
1679956812.955524,329459.000,50781,1,TH,1,100,32.373
1679956813.088524,329592.000,50797,1,TH,1,100,32.381
1679956813.222524,329726.000,50829,1,TH,1,100,32.265
1679956813.355524,329859.000,50846,1,TH,1,100,32.265
1679956813.488524,329992.000,50863,1,TH,1,100,32.224
1679956813.622524,330126.000,50896,1,TH,1,100,32.224
1679956813.755524,330259.000,50913,1,TH,1,100,32.290
1679956813.889524,330393.000,50930,1,TH,1,100,32.290
1679956814.022525,330526.000,50963,1,TH,1,100,32.282
1679956814.155524,330659.000,50983,1,TH,1,100,32.290
1679956814.288525,330792.000,50999,1,TH,1,100,32.211
1679956814.422525,330926.000,51031,1,TH,1,100,32.211
1679956814.555525,331059.000,51050,1,TH,1,100,32.289
1679956814.688525,331192.000,51066,1,TH,1,100,32.289
1679956814.822525,331326.000,51086,1,TH,1,100,32.312
1679956814.955525,331459.000,51117,1,TH,1,100,32.312
1679956815.088525,331592.000,51133,1,TH,1,100,32.275
1679956815.222525,331726.000,51151,1,TH,1,100,32.275
1679956815.355525,331859.000,51182,1,TH,1,100,32.238
1679956815.488525,331992.000,51199,1,TH,1,100,32.245
1679956815.622525,332126.000,51220,1,TH,1,100,32.215
1679956815.755525,332259.000,51252,1,TH,1,100,32.215
1679956815.888525,332392.000,51268,1,TH,1,100,32.274
1679956816.022525,332526.000,51285,1,TH,1,100,32.274
1679956816.155525,332659.000,51317,1,TH,1,100,32.218
1679956816.288525,332792.000,51333,1,TH,1,100,32.225
1679956816.422525,332926.000,51350,1,TH,1,100,32.262
1679956816.555525,333059.000,51386,1,TH,1,100,32.262
1679956816.688525,333192.000,51402,1,TH,1,100,32.154
1679956816.822526,333326.000,51420,1,TH,1,100,32.154
1679956816.955525,333459.000,51436,1,TH,1,100,32.218
1679956817.088526,333592.000,51468,1,TH,1,100,32.225
1679956817.221525,333725.000,51490,1,TH,1,100,32.171
1679956817.355525,333859.000,51506,1,TH,1,100,32.171
1679956817.488526,333992.000,51524,1,TH,1,100,32.099
1679956817.622526,334126.000,51559,1,TH,1,100,32.099
1679956817.755526,334259.000,51576,1,TH,1,100,32.126
1679956817.888526,334392.000,51593,1,TH,1,100,32.126
1679956818.021526,334525.000,51609,1,TH,1,100,32.195
1679956818.155526,334659.000,51641,1,TH,1,100,32.202
1679956818.288526,334792.000,51658,1,TH,1,100,32.165
1679956818.421526,334925.000,51674,1,TH,1,100,32.165
1679956818.555526,335059.000,51696,1,TH,1,100,32.084
1679956818.688526,335192.000,51727,1,TH,1,100,32.084
1679956818.821526,335325.000,51744,1,TH,1,100,32.158
1679956818.955526,335459.000,51761,1,TH,1,100,32.158
1679956819.088526,335592.000,51793,1,TH,1,100,32.305
1679956819.221526,335725.000,51809,1,TH,1,100,32.312
1679956819.355526,335859.000,51826,1,TH,1,100,32.148
1679956819.488526,335992.000,51862,1,TH,1,100,32.148
1679956819.621526,336125.000,51878,1,TH,1,100,32.197
1679956819.754526,336258.000,51895,1,TH,1,100,32.197
1679956819.888526,336392.000,51927,1,TH,1,100,32.204
1679956820.021526,336525.000,51943,1,TH,1,100,32.204
1679956820.154526,336658.000,51961,1,TH,1,100,32.128
1679956820.288527,336792.000,51994,1,TH,1,100,32.128
1679956820.421527,336925.000,52010,1,TH,1,100,32.094
1679956820.554527,337058.000,52032,1,TH,1,100,32.101
1679956820.688527,337192.000,52063,1,TH,1,100,32.187
1679956820.821527,337325.000,52080,1,TH,1,100,32.194
1679956820.954527,337458.000,52097,1,TH,1,100,32.302
1679956821.088527,337592.000,52113,1,TH,1,100,32.331
1679956821.221527,337725.000,52147,1,TH,1,100,32.586
1679956821.354527,337858.000,52164,1,TH,1,100,32.579
1679956821.488527,337992.000,52181,1,TH,1,100,32.453
1679956821.621527,338125.000,52214,1,TH,1,100,32.446
1679956821.754527,338258.000,52231,1,TH,1,100,32.400
1679956821.888527,338392.000,52248,1,TH,1,100,32.393
1679956822.021527,338525.000,52279,1,TH,1,100,32.466
1679956822.154527,338658.000,52297,1,TH,1,100,32.466
1679956822.288527,338792.000,52319,1,TH,1,100,32.412
1679956822.421527,338925.000,52335,1,TH,1,100,32.419
1679956822.554527,339058.000,52354,1,TH,1,100,32.331
1679956822.688527,339192.000,52370,1,TH,1,100,32.331
1679956822.821527,339325.000,52402,1,TH,1,100,32.419
1679956822.954527,339458.000,52419,1,TH,1,100,32.419
1679956823.087528,339591.000,52435,1,TH,1,100,32.377
1679956823.221527,339725.000,52453,1,TH,1,100,32.377
1679956823.354527,339858.000,52484,1,TH,1,100,32.453
1679956823.488528,339992.000,52501,1,TH,1,100,32.453
1679956823.621528,340125.000,52520,1,TH,1,100,32.429
1679956823.754528,340258.000,52554,1,TH,1,100,32.429
1679956823.887528,340391.000,52570,1,TH,1,100,32.370
1679956824.021528,340525.000,52587,1,TH,1,100,32.377
1679956824.154528,340658.000,52619,1,TH,1,100,32.399
1679956824.287528,340791.000,52635,1,TH,1,100,32.392
1679956824.421528,340925.000,52652,1,TH,1,100,32.355
1679956824.554528,341058.000,52686,1,TH,1,100,32.355
1679956824.687528,341191.000,52702,1,TH,1,100,32.223
1679956824.821528,341325.000,52720,1,TH,1,100,32.223
1679956824.954528,341458.000,52751,1,TH,1,100,32.262
1679956825.087528,341591.000,52767,1,TH,1,100,32.262
1679956825.221528,341725.000,52785,1,TH,1,100,32.260
1679956825.354528,341858.000,52801,1,TH,1,100,32.260
1679956825.487528,341991.000,52835,1,TH,1,100,32.213
1679956825.621528,342125.000,52852,1,TH,1,100,32.213
1679956825.754528,342258.000,52870,1,TH,1,100,32.242
1679956825.887528,342391.000,52902,1,TH,1,100,32.242
1679956826.021528,342525.000,52919,1,TH,1,100,32.218
1679956826.154528,342658.000,52936,1,TH,1,100,32.225
1679956826.287529,342791.000,52967,1,TH,1,100,32.313
1679956826.420528,342924.000,52984,1,TH,1,100,32.306
1679956826.554528,343058.000,53003,1,TH,1,100,32.191
1679956826.687529,343191.000,53034,1,TH,1,100,32.191
1679956826.821529,343325.000,53052,1,TH,1,100,32.223
1679956826.954529,343458.000,53068,1,TH,1,100,32.223
1679956827.087529,343591.000,53100,1,TH,1,100,32.254
1679956827.220529,343724.000,53117,1,TH,1,100,32.262
1679956827.354529,343858.000,53133,1,TH,1,100,32.276
1679956827.487529,343991.000,53156,1,TH,1,100,32.276
1679956827.620529,344124.000,53174,1,TH,1,100,32.350
1679956827.754529,344258.000,53208,1,TH,1,100,32.350
1679956827.887529,344391.000,53225,1,TH,1,100,32.262
1679956828.020529,344524.000,53241,1,TH,1,100,32.262
1679956828.154529,344658.000,53273,1,TH,1,100,32.298
1679956828.287529,344791.000,53290,1,TH,1,100,32.298
1679956828.420529,344924.000,53306,1,TH,1,100,32.291
1679956828.554529,345058.000,53342,1,TH,1,100,32.291
1679956828.687529,345191.000,53359,1,TH,1,100,32.311
1679956828.820529,345324.000,53376,1,TH,1,100,32.311
1679956828.954529,345458.000,53407,1,TH,1,100,32.217
1679956829.087529,345591.000,53425,1,TH,1,100,32.217
1679956829.220529,345724.000,53441,1,TH,1,100,32.308
1679956829.354529,345858.000,53458,1,TH,1,100,32.308
1679956829.487530,345991.000,53492,1,TH,1,100,32.342
1679956829.620529,346124.000,53508,1,TH,1,100,32.342
1679956829.754529,346258.000,53527,1,TH,1,100,32.234
1679956829.887530,346391.000,53559,1,TH,1,100,32.234
1679956830.020530,346524.000,53575,1,TH,1,100,32.269
1679956830.153530,346657.000,53593,1,TH,1,100,32.269
1679956830.287530,346791.000,53624,1,TH,1,100,32.222
1679956830.420530,346924.000,53640,1,TH,1,100,32.229
1679956830.553530,347057.000,53660,1,TH,1,100,32.271
1679956830.687530,347191.000,53691,1,TH,1,100,32.271
1679956830.820530,347324.000,53708,1,TH,1,100,32.345
1679956830.953530,347457.000,53725,1,TH,1,100,32.345
1679956831.087530,347591.000,53757,1,TH,1,100,32.286
1679956831.220530,347724.000,53773,1,TH,1,100,32.286
1679956831.353530,347857.000,53790,1,TH,1,100,32.305
1679956831.487530,347991.000,53807,1,TH,1,100,32.305
1679956831.620530,348124.000,53842,1,TH,1,100,32.340
1679956831.753530,348257.000,53859,1,TH,1,100,32.340
1679956831.887530,348391.000,53876,1,TH,1,100,32.320
1679956832.020530,348524.000,53907,1,TH,1,100,32.320
1679956832.154530,348658.000,53925,1,TH,1,100,32.261
1679956832.287530,348791.000,53941,1,TH,1,100,32.261
1679956832.420530,348924.000,53975,1,TH,1,100,32.259
1679956832.553530,349057.000,53999,1,TH,1,100,32.259
1679956832.687531,349191.000,54015,1,TH,1,100,32.256
1679956832.820531,349324.000,54033,1,TH,1,100,32.256
1679956832.953531,349457.000,54049,1,TH,1,100,32.345
1679956833.087531,349591.000,54081,1,TH,1,100,32.345
1679956833.220531,349724.000,54098,1,TH,1,100,32.308
1679956833.353531,349857.000,54114,1,TH,1,100,32.308
1679956833.486531,349990.000,54148,1,TH,1,100,32.244
1679956833.620531,350124.000,54167,1,TH,1,100,32.244
1679956833.753531,350257.000,54183,1,TH,1,100,32.298
1679956833.887531,350391.000,54215,1,TH,1,100,32.298
1679956834.020531,350524.000,54232,1,TH,1,100,32.391
1679956834.153531,350657.000,54249,1,TH,1,100,32.391
1679956834.286531,350790.000,54280,1,TH,1,100,32.261
1679956834.420531,350924.000,54297,1,TH,1,100,32.261
1679956834.553531,351057.000,54316,1,TH,1,100,32.308
1679956834.686531,351190.000,54349,1,TH,1,100,32.308
1679956834.820531,351324.000,54367,1,TH,1,100,32.318
1679956834.953531,351457.000,54383,1,TH,1,100,32.318
1679956835.086531,351590.000,54415,1,TH,1,100,32.315
1679956835.220531,351724.000,54432,1,TH,1,100,32.315
1679956835.353531,351857.000,54448,1,TH,1,100,32.337
1679956835.486531,351990.000,54468,1,TH,1,100,32.337
1679956835.620532,352124.000,54501,1,TH,1,100,32.349
1679956835.753531,352257.000,54517,1,TH,1,100,32.349
1679956835.886532,352390.000,54535,1,TH,1,100,32.286
1679956836.020532,352524.000,54566,1,TH,1,100,32.286
1679956836.153532,352657.000,54583,1,TH,1,100,32.259
1679956836.286532,352790.000,54600,1,TH,1,100,32.266
1679956836.420532,352924.000,54632,1,TH,1,100,32.396
1679956836.553532,353057.000,54650,1,TH,1,100,32.403
1679956836.686532,353190.000,54667,1,TH,1,100,32.442
1679956836.820532,353324.000,54699,1,TH,1,100,32.435
1679956836.953532,353457.000,54715,1,TH,1,100,32.312
1679956837.086532,353590.000,54732,1,TH,1,100,32.312
1679956837.219532,353723.000,54766,1,TH,1,100,32.224
1679956837.353532,353857.000,54782,1,TH,1,100,32.224
1679956837.486532,353990.000,54800,1,TH,1,100,32.435
1679956837.619532,354123.000,54818,1,TH,1,100,32.435
1679956837.753532,354257.000,54840,1,TH,1,100,32.232
1679956837.886532,354390.000,54872,1,TH,1,100,32.232
1679956838.019532,354523.000,54888,1,TH,1,100,32.224
1679956838.153532,354657.000,54906,1,TH,1,100,32.224
1679956838.286532,354790.000,54939,1,TH,1,100,32.291
1679956838.419532,354923.000,54955,1,TH,1,100,32.290
1679956838.553532,355057.000,54975,1,TH,1,100,32.273
1679956838.686532,355190.000,54993,1,TH,1,100,32.273
1679956838.819532,355323.000,55025,1,TH,1,100,32.121
1679956838.953532,355457.000,55042,1,TH,1,100,32.121
1679956839.086533,355590.000,55060,1,TH,1,100,32.168
1679956839.219532,355723.000,55092,1,TH,1,100,32.168
1679956839.353533,355857.000,55109,1,TH,1,100,32.153
1679956839.486533,355990.000,55126,1,TH,1,100,32.160
1679956839.619533,356123.000,55159,1,TH,1,100,32.138
1679956839.752533,356256.000,55176,1,TH,1,100,32.138
1679956839.886533,356390.000,55195,1,TH,1,100,32.059
1679956840.019533,356523.000,55226,1,TH,1,100,32.059
1679956840.152533,356656.000,55244,1,TH,1,100,32.187
1679956840.286533,356790.000,55260,1,TH,1,100,32.187
1679956840.419533,356923.000,55292,1,TH,1,100,32.261
1679956840.552533,357056.000,55311,1,TH,1,100,32.261
1679956840.686533,357190.000,55327,1,TH,1,100,32.138
1679956840.819533,357323.000,55359,1,TH,1,100,32.138
1679956840.952533,357456.000,55376,1,TH,1,100,32.239
1679956841.086533,357590.000,55392,1,TH,1,100,32.246
1679956841.219533,357723.000,55410,1,TH,1,100,32.273
1679956841.352533,357856.000,55441,1,TH,1,100,32.265
1679956841.486533,357990.000,55458,1,TH,1,100,32.251
1679956841.619533,358123.000,55477,1,TH,1,100,32.251
1679956841.752533,358256.000,55509,1,TH,1,100,32.214
1679956841.886533,358390.000,55525,1,TH,1,100,32.214
1679956842.019533,358523.000,55542,1,TH,1,100,32.270
1679956842.152534,358656.000,55574,1,TH,1,100,32.270
1679956842.286534,358790.000,55590,1,TH,1,100,32.189
1679956842.419534,358923.000,55607,1,TH,1,100,32.189
1679956842.552534,359056.000,55643,1,TH,1,100,32.305
1679956842.686534,359190.000,55659,1,TH,1,100,32.305
1679956842.819534,359323.000,55682,1,TH,1,100,32.207
1679956842.952534,359456.000,55698,1,TH,1,100,32.207
1679956843.085534,359589.000,55715,1,TH,1,100,32.170
1679956843.219534,359723.000,55747,1,TH,1,100,32.170
1679956843.352534,359856.000,55763,1,TH,1,100,32.140
1679956843.486534,359990.000,55781,1,TH,1,100,32.140
1679956843.619534,360123.000,55814,1,TH,1,100,32.238
1679956843.752534,360256.000,55830,1,TH,1,100,32.238
1679956843.885534,360389.000,55848,1,TH,1,100,32.187
1679956844.019534,360523.000,55881,1,TH,1,100,32.187
1679956844.152534,360656.000,55898,1,TH,1,100,32.251
1679956844.285534,360789.000,55915,1,TH,1,100,32.258
1679956844.419534,360923.000,55947,1,TH,1,100,32.449
1679956844.552534,361056.000,55965,1,TH,1,100,32.456
1679956844.685534,361189.000,55982,1,TH,1,100,32.410
1679956844.819534,361323.000,56014,1,TH,1,100,32.410
1679956844.952534,361456.000,56030,1,TH,1,100,32.378
1679956845.085535,361589.000,56047,1,TH,1,100,32.378
1679956845.219535,361723.000,56079,1,TH,1,100,32.434
1679956845.352535,361856.000,56095,1,TH,1,100,32.441
1679956845.485535,361989.000,56113,1,TH,1,100,32.385
1679956845.619535,362123.000,56131,1,TH,1,100,32.385
1679956845.752535,362256.000,56163,1,TH,1,100,32.424
1679956845.885535,362389.000,56180,1,TH,1,100,32.431
1679956846.019535,362523.000,56196,1,TH,1,100,32.559
1679956846.152535,362656.000,56228,1,TH,1,100,32.580
1679956846.285535,362789.000,56245,1,TH,1,100,32.693
1679956846.419535,362923.000,56261,1,TH,1,100,32.715
1679956846.552535,363056.000,56295,1,TH,1,100,32.827
1679956846.685535,363189.000,56312,1,TH,1,100,32.820
1679956846.818535,363322.000,56329,1,TH,1,100,32.827
1679956846.952535,363456.000,56360,1,TH,1,100,32.827
1679956847.085535,363589.000,56377,1,TH,1,100,32.802
1679956847.218535,363722.000,56394,1,TH,1,100,32.802
1679956847.352535,363856.000,56425,1,TH,1,100,32.875
1679956847.485535,363989.000,56445,1,TH,1,100,32.875
1679956847.619535,364123.000,56461,1,TH,1,100,32.797
1679956847.752535,364256.000,56478,1,TH,1,100,32.790
1679956847.885535,364389.000,56515,1,TH,1,100,32.658
1679956848.018535,364522.000,56531,1,TH,1,100,32.665
1679956848.152535,364656.000,56549,1,TH,1,100,32.799
1679956848.285536,364789.000,56565,1,TH,1,100,32.799
1679956848.418535,364922.000,56597,1,TH,1,100,32.628
1679956848.552536,365056.000,56616,1,TH,1,100,32.628
1679956848.685536,365189.000,56634,1,TH,1,100,32.562
1679956848.818536,365322.000,56666,1,TH,1,100,32.548
1679956848.952536,365456.000,56683,1,TH,1,100,32.470
1679956849.085536,365589.000,56699,1,TH,1,100,32.470
1679956849.218536,365722.000,56717,1,TH,1,100,32.387
1679956849.352536,365856.000,56748,1,TH,1,100,32.380
1679956849.485536,365989.000,56765,1,TH,1,100,32.553
1679956849.618536,366122.000,56786,1,TH,1,100,32.568
1679956849.752536,366256.000,56818,1,TH,1,100,32.531
1679956849.885536,366389.000,56834,1,TH,1,100,32.553
1679956850.018536,366522.000,56851,1,TH,1,100,31.704
1679956850.152536,366656.000,56883,1,TH,1,100,31.675
1679956850.285536,366789.000,56899,1,TH,1,100,31.781
1679956850.418536,366922.000,56918,1,TH,1,100,31.752
1679956850.551536,367055.000,56954,1,TH,1,100,31.797
1679956850.685536,367189.000,56970,1,TH,1,100,31.768
1679956850.818536,367322.000,56988,1,TH,1,100,31.888
1679956850.951536,367455.000,57019,1,TH,1,100,31.881
1679956851.085536,367589.000,57035,1,TH,1,100,31.857
1679956851.218536,367722.000,57053,1,TH,1,100,31.850
1679956851.351537,367855.000,57069,1,TH,1,100,31.818
1679956851.485537,367989.000,57103,1,TH,1,100,31.789
1679956851.618537,368122.000,57120,1,TH,1,100,31.858
1679956851.751537,368255.000,57136,1,TH,1,100,31.843
